Date,AMZN US Equity,BNDX US Equity,DAX Index,EURUSD BGN Curncy,GS US Equity,GOOGl US Equity,TSLA US Equity,,,,,,
4/4/22,168.347,52.44,14518.16,1.0972,328.21,142.972,381.8167,,,,,,
5/4/22,164.055,51.99,14424.36,1.0905,323.96,140.591,363.7533,,,,,,
6/4/22,158.756,51.87,14151.69,1.0896,316.26,136.548,348.5867,,,,,,
7/4/22,157.785,51.79,14078.15,1.0879,314.15,135.889,352.42,,,,,,
8/4/22,154.461,51.69,14283.67,1.0877,321.39,133.288,341.83,,,,,,
11/4/22,151.122,51.37,14192.78,1.0884,320.76,128.824,325.31,,,,,,
12/4/22,150.788,51.5,14124.95,1.0828,319.78,127.715,328.9833,,,,,,
13/4/22,155.541,51.51,14076.44,1.0888,321.97,129.894,340.79,,,,,,
14/4/22,151.707,51.35,14163.85,1.0828,321.64,126.73,328.3333,,,,,,
19/4/22,158.116,51.23,14153.46,1.0788,335.95,130.009,342.7167,,,,,,
20/4/22,153.998,51.31,14362.03,1.0853,341.06,128.04,325.7333,,,,,,
21/4/22,148.296,51.12,14502.41,1.0834,334.3,124.815,336.26,,,,,,
22/4/22,144.35,51.03,14142.09,1.079,319.77,119.636,335.0167,,,,,,
25/4/22,146.074,51.23,13924.17,1.0713,321.42,123.074,332.6733,,,,,,
26/4/22,139.391,51.32,13756.4,1.0638,313.12,118.65,292.14,,,,,,
27/4/22,138.167,51.17,13793.94,1.0557,313.23,114.295,293.8367,,,,,,
28/4/22,144.597,51.05,13979.84,1.0499,318.41,118.523,292.5033,,,,,,
29/4/22,124.282,50.83,14097.88,1.0545,305.49,114.11,290.2533,,,,,,
2/5/22,124.5,50.66,13939.07,1.0507,310.42,116.583,300.98,,,,,,
3/5/22,124.254,50.725,14039.47,1.0521,314.66,117.334,303.0833,,,,,,
4/5/22,125.929,50.83,13970.82,1.0622,324.11,122.261,317.54,,,,,,
5/5/22,116.407,50.56,13902.52,1.0542,313.07,116.506,291.0933,,,,,,
6/5/22,114.773,50.27,13674.29,1.0551,312.96,115.747,288.55,,,,,,
9/5/22,108.789,50.37,13380.67,1.0561,308.89,112.511,262.37,,,,,,
10/5/22,108.859,50.66,13534.74,1.0529,305.06,114.395,266.68,,,,,,
11/5/22,105.372,50.83,13828.64,1.0513,301.55,113.603,244.6667,,,,,,
12/5/22,106.931,51,13739.64,1.038,299.41,112.844,242.6667,,,,,,
13/5/22,113.055,50.84,14027.93,1.0412,306.99,116.051,256.53,,,,,,
16/5/22,110.811,50.91,13964.38,1.0434,303.44,114.445,241.4567,,,,,,
17/5/22,115.369,50.61,14185.94,1.055,312.97,116.473,253.87,,,,,,
18/5/22,107.113,50.71,14007.76,1.0464,306.73,111.899,236.6033,,,,,,
19/5/22,107.319,50.7,13882.3,1.0588,308.2,110.384,236.4733,,,,,,
20/5/22,107.591,50.72,13981.91,1.0564,306.8,108.908,221.3,,,,,,
23/5/22,107.557,50.6,14175.4,1.0691,316.61,111.488,224.9667,,,,,,
24/5/22,104.1,50.69,13919.75,1.0736,313.95,105.97,209.3867,,,,,,
25/5/22,106.775,50.84,14007.93,1.0681,314.9,105.805,219.6,,,,,,
26/5/22,111.078,50.74,14231.29,1.0725,323.63,107.792,235.91,,,,,,
27/5/22,115.146,50.83,14462.19,1.0735,328.58,112.316,253.21,,,,,,
31/5/22,120.21,50.45,14388.35,1.0734,326.85,113.762,252.7533,,,,,,
1/6/22,121.684,50.28,14340.47,1.065,321.85,113.892,246.79,,,,,,
2/6/22,125.511,50.16,14485.17,1.0747,324.25,117.622,258.3333,,,,,,
3/6/22,122.35,50.02,14460.09,1.0719,318.68,114.541,234.5167,,,,,,
6/6/22,124.79,49.89,14653.81,1.0696,320.51,116.821,238.28,,,,,,
7/6/22,123,49.98,14556.62,1.0703,321.51,117.149,238.8867,,,,,,
8/6/22,121.18,49.76,14445.99,1.0716,314.68,117.194,241.8667,,,,,,
9/6/22,116.15,49.47,14198.8,1.0617,304.22,114.836,239.7067,,,,,,
10/6/22,109.65,49.185,13761.83,1.0519,287.02,111.162,232.23,,,,,,
13/6/22,103.67,48.47,13427.03,1.0409,283.32,106.393,215.7367,,,,,,
14/6/22,102.31,48.35,13304.39,1.0416,282.54,106.715,220.89,,,,,,
15/6/22,107.67,48.91,13485.29,1.0444,290.07,109.765,233,,,,,,
16/6/22,103.66,48.6,13038.49,1.0549,284.98,106.034,213.1,,,,,,
17/6/22,106.22,48.82,13126.26,1.0499,279.79,107.143,216.76,,,,,,
21/6/22,108.68,48.47,13292.4,1.0533,284.81,111.544,237.0367,,,,,,
22/6/22,108.95,48.79,13144.28,1.0566,284.54,111.488,236.0867,,,,,,
23/6/22,112.44,49.27,12912.59,1.0523,286.17,112.242,235.07,,,,,,
24/6/22,116.46,49.22,13118.13,1.0553,302.75,117.975,245.7067,,,,,,
27/6/22,113.22,48.93,13186.07,1.0584,300.78,115.834,244.92,,,,,,
28/6/22,107.4,48.87,13231.82,1.0519,299.49,112.008,232.6633,,,,,,
29/6/22,108.92,49.21,13003.35,1.0442,303.28,111.702,228.49,,,,,,
30/6/22,106.21,49.54,12783.77,1.0484,297.02,108.963,224.4733,,,,,,
1/7/22,109.56,49.81,12813.03,1.0414,299.23,108.738,227.2633,,,,,,
5/7/22,113.5,49.74,12401.2,1.0266,297.2,113.263,233.0667,,,,,,
6/7/22,114.33,49.75,12594.52,1.0182,293.76,114.572,231.7333,,,,,,
7/7/22,116.33,49.62,12843.22,1.016,298.6,118.783,244.5433,,,,,,
8/7/22,115.54,49.58,13015.23,1.0185,296.47,119.354,250.7633,,,,,,
11/7/22,111.75,49.72,12832.44,1.004,293.18,115.677,234.3433,,,,,,
12/7/22,109.22,49.89,12905.48,1.0037,292.53,114.021,233.07,,,,,,
13/7/22,110.4,49.94,12756.32,1.0059,290.15,111.354,237.04,,,,,,
14/7/22,110.63,50.03,12519.66,1.0018,281.59,110.367,238.3133,,,,,,
15/7/22,113.55,50.12,12864.72,1.008,293.87,111.778,240.0667,,,,,,
18/7/22,113.76,49.91,12959.81,1.0143,301.26,109.03,240.5467,,,,,,
19/7/22,118.21,49.88,13308.41,1.0227,318.05,113.81,245.53,,,,,,
20/7/22,122.77,49.9,13281.98,1.018,321.45,113.9,247.5,,,,,,
21/7/22,124.63,50,13246.64,1.023,326.54,114.34,271.7067,,,,,,
22/7/22,122.42,50.42,13253.68,1.0213,323.93,107.9,272.2433,,,,,,
25/7/22,121.14,50.47,13210.32,1.022,324.12,107.51,268.4333,,,,,,
26/7/22,114.81,50.56,13096.93,1.0117,318.55,105.02,258.86,,,,,,
27/7/22,120.97,50.54,13166.38,1.02,324.54,113.06,274.82,,,,,,
28/7/22,122.28,50.97,13282.11,1.0197,329.11,114.22,280.9,,,,,,
29/7/22,134.95,51.09,13484.05,1.022,333.39,116.32,297.15,,,,,,
1/8/22,135.39,51.28,13479.63,1.0262,332.08,114.86,297.2767,,,,,,
2/8/22,134.16,51,13449.2,1.0166,327.88,115.13,300.5867,,,,,,
3/8/22,139.52,51.08,13587.56,1.0166,333.17,118.08,307.3967,,,,,,
4/8/22,142.57,51.35,13662.68,1.0246,331.87,118.19,308.6333,,,,,,
5/8/22,140.8,50.97,13573.93,1.0183,334.67,117.47,288.17,,,,,,
8/8/22,139.41,51.01,13687.69,1.0197,334.68,117.3,290.4233,,,,,,
9/8/22,137.83,50.99,13534.97,1.0213,336.62,116.63,283.3333,,,,,,
10/8/22,142.69,51,13700.93,1.0299,347.91,119.7,294.3567,,,,,,
11/8/22,140.64,50.76,13694.51,1.032,351.68,118.84,286.63,,,,,,
12/8/22,143.55,50.87,13795.85,1.0259,353.82,121.68,300.03,,,,,,
15/8/22,143.18,51.1,13816.61,1.016,355.85,122.08,309.32,,,,,,
16/8/22,144.78,50.89,13910.12,1.0171,354.97,121.7,306.5633,,,,,,
17/8/22,142.1,50.59,13626.71,1.018,353.74,119.55,303.9967,,,,,,
18/8/22,142.3,50.48,13697.41,1.0087,354.52,120.17,302.87,,,,,,
19/8/22,138.23,50.14,13544.52,1.0037,349.27,117.21,296.6667,,,,,,
22/8/22,133.22,49.94,13230.57,0.9943,342.42,114.24,289.9133,,,,,,
23/8/22,133.62,49.8,13194.23,0.997,340.18,113.86,296.4533,,,,,,
24/8/22,133.8,49.6,13220.06,0.9967,341.94,113.69,297.0967,,,,,,
25/8/22,137.28,49.91,13271.96,0.9975,346.49,116.65,296.07,,,,,,
26/8/22,130.75,49.66,12971.47,0.9966,336.4,110.34,288.09,,,,,,
29/8/22,129.79,49.4,12892.99,0.9997,333.92,109.42,284.82,,,,,,
30/8/22,128.73,49.44,12961.14,1.0015,333.63,108.94,277.7,,,,,,
31/8/22,126.77,49.2,12834.96,1.0054,332.67,108.22,275.61,,,,,,
1/9/22,127.82,49.02,12630.23,0.9946,333.5,109.74,277.16,,,,,,
2/9/22,127.51,49.29,13050.27,0.9954,331.48,107.85,270.21,,,,,,
6/9/22,126.11,48.96,12871.44,0.9904,326.49,106.81,274.42,,,,,,
7/9/22,129.48,49.14,12915.97,1.0006,330.56,109.45,283.7,,,,,,
8/9/22,129.82,48.78,12904.32,0.9997,335.38,108.38,289.26,,,,,,
9/9/22,133.27,48.71,13088.21,1.0042,340.1,110.65,299.68,,,,,,
12/9/22,136.45,48.93,13402.27,1.0122,342.58,110.86,304.42,,,,,,
13/9/22,126.82,48.82,13188.95,0.997,328.39,104.32,292.13,,,,,,
14/9/22,128.55,48.91,13028,0.9981,327.26,105,302.61,,,,,,
15/9/22,126.28,48.8,12956.66,1.0001,331.62,102.91,303.75,,,,,,
16/9/22,123.53,48.81,12741.26,1.0016,326.21,102.8,303.35,,,,,,
19/9/22,124.66,48.72,12803.24,1.0024,328.66,103.07,309.07,,,,,,
20/9/22,122.19,48.42,12670.83,0.9971,323.26,101.14,308.73,,,,,,
21/9/22,118.54,48.5,12767.15,0.9837,320.71,99.28,300.8,,,,,,
22/9/22,117.31,48.3,12531.63,0.9836,312.92,100.14,288.59,,,,,,
23/9/22,113.78,48.06,12284.19,0.9687,301.97,98.74,275.33,,,,,,
26/9/22,115.15,47.53,12227.92,0.9609,294.62,98.17,276.01,,,,,,
27/9/22,114.41,47.32,12139.68,0.9594,291.38,97.5,282.94,,,,,,
28/9/22,118.01,47.85,12183.28,0.9735,300.79,100.05,287.81,,,,,,
29/9/22,114.8,47.58,11975.55,0.9815,296.11,97.42,268.21,,,,,,
30/9/22,113,47.73,12114.36,0.9802,293.05,95.65,265.25,,,,,,
3/10/22,115.88,48.08,12209.48,0.9826,299.15,98.64,242.4,,,,,,
4/10/22,121.09,48.22,12670.48,0.9986,314.87,101.64,249.44,,,,,,
5/10/22,120.95,47.88,12517.18,0.9884,309,101.43,240.81,,,,,,
6/10/22,120.3,47.77,12470.78,0.9791,304.67,101.42,238.13,,,,,,
7/10/22,114.56,47.47,12273,0.9744,301.08,98.68,223.07,,,,,,
10/10/22,113.67,47.29,12272.94,0.9702,300.54,97.86,222.96,,,,,,
11/10/22,112.21,47.09,12220.25,0.9708,294.21,97.18,216.5,,,,,,
12/10/22,112.9,47.13,12172.26,0.9703,295.31,97.56,217.24,,,,,,
13/10/22,112.53,47.25,12355.58,0.9776,307.07,99.06,221.72,,,,,,
14/10/22,106.9,47.1,12437.81,0.9722,299.99,96.56,204.99,,,,,,
17/10/22,113.79,47.27,12649.03,0.9841,306.71,99.97,219.35,,,,,,
18/10/22,116.36,47.36,12765.61,0.9858,313.85,100.77,220.19,,,,,,
19/10/22,115.07,47.12,12741.41,0.9773,311.76,99.63,222.04,,,,,,
20/10/22,115.25,46.98,12767.41,0.9786,310.81,99.97,207.28,,,,,,
21/10/22,119.32,47.08,12730.9,0.9862,325.1,101.13,214.44,,,,,,
24/10/22,119.82,47.3,12931.45,0.9874,328.7,102.52,211.25,,,,,,
25/10/22,120.6,47.66,13052.96,0.9966,332.4,104.48,222.415,,,,,,
26/10/22,115.66,47.8,13195.81,1.0081,335.69,94.93,224.64,,,,,,
27/10/22,110.96,48.23,13211.23,0.9964,337.18,92.22,225.09,,,,,,
28/10/22,103.41,48,13243.33,0.9965,341.82,96.29,228.52,,,,,,
31/10/22,102.44,47.94,13253.74,0.9882,344.51,94.51,227.54,,,,,,
1/11/22,96.79,47.91,13338.74,0.9877,348.58,90.47,227.82,,,,,,
2/11/22,92.12,47.85,13256.74,0.9818,349.79,86.97,214.98,,,,,,
3/11/22,89.3,47.7,13130.19,0.9749,348.87,83.43,215.31,,,,,,
4/11/22,90.98,47.67,13459.85,0.9957,357.91,86.58,207.47,,,,,,
7/11/22,90.53,47.51,13533.52,1.002,362.56,88.49,197.08,,,,,,
8/11/22,89.98,47.68,13688.75,1.0074,364.02,88.9,191.3,,,,,,
9/11/22,86.14,47.96,13666.32,1.0011,362,87.32,177.59,,,,,,
10/11/22,96.63,48.6,14146.09,1.0209,378.31,93.94,190.72,,,,,,
11/11/22,100.79,48.33,14224.86,1.0347,385.17,96.41,195.97,,,,,,
14/11/22,98.49,48.18,14313.3,1.0327,382.36,95.7,190.95,,,,,,
15/11/22,98.94,48.46,14378.51,1.0349,382.88,98.44,194.42,,,,,,
16/11/22,97.12,48.7,14234.03,1.0395,382.33,98.85,186.92,,,,,,
17/11/22,94.85,48.68,14266.38,1.0362,379.78,98.36,183.17,,,,,,
18/11/22,94.14,48.5,14431.86,1.0325,379.2,97.43,180.19,,,,,,
21/11/22,92.46,48.56,14379.93,1.0242,380.21,95.6,167.87,,,,,,
22/11/22,93.2,48.67,14422.35,1.0304,383.87,97.05,169.91,,,,,,
23/11/22,94.13,49.01,14427.59,1.0397,386.25,98.46,183.2,,,,,,
25/11/22,93.41,48.96,14541.38,1.0395,388.86,97.46,182.86,,,,,,
28/11/22,93.95,48.78,14383.36,1.034,382.36,96.05,182.92,,,,,,
29/11/22,92.42,48.92,14355.45,1.033,383.71,95.19,180.83,,,,,,
30/11/22,96.54,49.05,14397.04,1.0406,386.15,100.99,194.7,,,,,,
1/12/22,95.5,49.27,14490.3,1.052,383.81,100.99,194.7,,,,,,
2/12/22,94.13,49.31,14529.39,1.0535,380.58,100.44,194.86,,,,,,
5/12/22,91.01,49.15,14447.61,1.0491,371.54,99.48,182.45,,,,,,
6/12/22,88.25,49.31,14343.19,1.0467,362.91,96.98,179.82,,,,,,
7/12/22,88.46,49.45,14261.19,1.0506,359.92,94.94,174.04,,,,,,
8/12/22,90.35,49.27,14264.56,1.0556,358.08,93.71,173.44,,,,,,
9/12/22,89.09,49.07,14370.72,1.054,359.14,92.83,179.05,,,,,,
12/12/22,90.55,49.06,14306.63,1.0537,363.18,93.31,167.82,,,,,,
13/12/22,92.49,49.07,14497.89,1.0633,368.69,95.63,160.95,,,,,,
14/12/22,91.58,49.06,14460.2,1.0682,360.38,95.07,156.8,,,,,,
15/12/22,88.45,48.76,13986.23,1.0628,349.83,90.86,157.67,,,,,,
16/12/22,87.86,48.7,13893.07,1.0586,346.35,90.26,150.23,,,,,,
19/12/22,84.92,48.51,13942.87,1.0607,344.61,88.44,149.87,,,,,,
20/12/22,85.19,48.15,13884.66,1.0624,344.49,89.02,137.8,,,,,,
21/12/22,86.77,48.15,14097.82,1.0605,350.16,89.58,137.57,,,,,,
22/12/22,83.79,48.04,13914.07,1.0596,345.58,87.76,125.35,,,,,,
23/12/22,85.25,47.72,13940.93,1.0617,345.51,89.23,123.15,,,,,,
27/12/22,83.04,47.54,13995.1,1.064,341.97,87.39,109.1,,,,,,
28/12/22,81.82,47.52,13925.6,1.0612,340.87,86.02,112.71,,,,,,
29/12/22,84.18,47.61,14071.72,1.0661,343.43,88.45,121.82,,,,,,
30/12/22,84,47.43,13923.59,1.0705,343.38,88.23,123.18,,,,,,
3/1/23,85.82,47.85,14181.67,1.0548,346.22,89.12,108.1,,,,,,
4/1/23,85.14,48.05,14490.78,1.0604,347.7,88.08,113.64,,,,,,
5/1/23,83.12,47.99,14436.31,1.0522,343.76,86.2,110.34,,,,,,
6/1/23,86.08,48.3,14610.02,1.0644,348.08,87.34,113.06,,,,,,
9/1/23,87.36,48.18,14792.83,1.073,353,88.02,119.77,,,,,,
10/1/23,89.87,48.11,14774.6,1.0733,357.36,88.42,118.85,,,,,,
11/1/23,95.09,48.48,14947.91,1.0757,364.48,91.52,123.22,,,,,,
12/1/23,95.27,48.64,15058.3,1.0853,369.94,91.13,123.56,,,,,,
13/1/23,98.12,48.52,15086.52,1.083,374,92.12,122.4,,,,,,
17/1/23,96.05,48.71,15187.07,1.0788,349.92,91.29,131.49,,,,,,
18/1/23,95.46,48.99,15181.8,1.0794,349.09,91.12,128.78,,,,,,
19/1/23,93.68,48.94,14920.36,1.0833,350.75,93.05,127.17,,,,,,
20/1/23,97.25,48.71,15033.56,1.0856,341.84,98.02,133.42,,,,,,
23/1/23,97.52,48.59,15102.95,1.0872,349.14,99.79,143.75,,,,,,
24/1/23,96.32,48.8,15093.11,1.0887,348.33,97.7,143.89,,,,,,
25/1/23,97.18,48.84,15081.64,1.0916,349.63,95.22,144.43,,,,,,
26/1/23,99.22,48.71,15132.85,1.0892,354.97,97.52,160.27,,,,,,
27/1/23,102.24,48.61,15150.03,1.0868,353.7,99.37,177.9,,,,,,
30/1/23,100.55,48.41,15126.08,1.0851,357.46,96.94,166.66,,,,,,
31/1/23,103.13,48.55,15128.27,1.0863,365.81,98.84,173.22,,,,,,
1/2/23,105.15,48.64,15180.74,1.099,365.71,100.43,181.41,,,,,,
2/2/23,112.91,49.09,15509.19,1.091,369.47,107.74,188.27,,,,,,
3/2/23,103.39,48.78,15476.43,1.0795,369.95,104.78,189.98,,,,,,
6/2/23,102.18,48.58,15345.91,1.0726,370.8,102.9,194.76,,,,,,
7/2/23,102.11,48.46,15320.88,1.0726,374.4,107.64,196.81,,,,,,
8/2/23,100.05,48.56,15412.05,1.0712,375.1,99.37,201.29,,,,,,
9/2/23,98.24,48.47,15523.42,1.074,367.99,95.01,207.32,,,,,,
10/2/23,97.61,48.35,15307.98,1.0678,371.28,94.57,196.89,,,,,,
13/2/23,99.54,48.43,15397.34,1.0723,374.02,94.61,194.64,,,,,,
14/2/23,99.7,48.285,15380.56,1.0738,371.78,94.68,209.25,,,,,,
15/2/23,101.16,48.2,15506.34,1.0689,374.34,96.94,214.24,,,,,,
16/2/23,98.15,48.1,15533.64,1.0674,370.2,95.51,202.04,,,,,,
17/2/23,97.2,48.2,15482,1.0695,368.5,94.35,208.31,,,,,,
21/2/23,94.58,47.81,15397.62,1.0648,361.12,91.79,197.37,,,,,,
22/2/23,95.79,47.88,15399.89,1.0605,360.89,91.65,200.86,,,,,,
23/2/23,95.82,48.04,15475.69,1.0596,363.54,90.89,202.07,,,,,,
24/2/23,93.5,47.89,15209.74,1.0548,363.85,89.13,196.88,,,,,,
27/2/23,93.76,47.78,15381.43,1.0609,365.53,89.87,207.63,,,,,,
28/2/23,94.23,47.76,15365.14,1.0576,351.65,90.06,205.71,,,,,,
1/3/23,92.17,47.54,15305.02,1.0668,346.23,90.36,202.77,,,,,,
2/3/23,92.13,47.52,15327.64,1.0597,349.1,92,190.9,,,,,,
3/3/23,94.9,47.67,15578.39,1.0635,357.09,93.65,197.79,,,,,,
6/3/23,93.75,47.65,15653.58,1.0681,357.05,95.13,193.81,,,,,,
7/3/23,93.55,47.7,15559.53,1.0549,346.08,93.86,187.71,,,,,,
8/3/23,93.92,47.78,15631.87,1.0545,349.29,94.25,182,,,,,,
9/3/23,92.25,47.83,15633.21,1.0581,342.09,92.32,172.92,,,,,,
10/3/23,90.73,48.3,15427.97,1.0643,327.67,90.63,173.44,,,,,,
13/3/23,92.43,48.92,14959.47,1.0731,315.51,91.11,174.48,,,,,,
14/3/23,94.88,48.63,15232.83,1.0733,322.15,93.97,183.26,,,,,,
15/3/23,96.2,48.98,14735.26,1.0577,312.19,96.11,180.45,,,,,,
16/3/23,100.04,48.74,14967.1,1.061,315.09,100.32,184.13,,,,,,
17/3/23,98.95,49.09,14768.2,1.067,303.54,101.62,180.13,,,,,,
20/3/23,97.71,49.05,14933.38,1.0721,309.53,101.22,183.25,,,,,,
21/3/23,100.61,48.81,15195.34,1.0768,317.28,104.92,197.58,,,,,,
22/3/23,98.7,48.94,15216.19,1.0856,313.67,103.37,191.15,,,,,,
23/3/23,98.71,49.22,15210.39,1.0831,314.85,105.6,192.22,,,,,,
24/3/23,98.13,49.23,14957.23,1.076,312.57,105.44,190.41,,,,,,
27/3/23,98.04,48.89,15127.68,1.0798,318.53,102.46,191.81,,,,,,
28/3/23,97.24,48.86,15142.02,1.0845,318.44,101.03,189.19,,,,,,
29/3/23,100.25,48.84,15328.78,1.0844,320.72,101.39,193.88,,,,,,
30/3/23,102,48.79,15522.4,1.0905,321.14,100.89,195.28,,,,,,
31/3/23,103.29,48.92,15628.84,1.0839,327.11,103.73,207.46,,,,,,
3/4/23,102.41,48.93,15580.92,1.0899,326.52,104.36,194.77,,,,,,
4/4/23,103.95,48.95,15603.47,1.0953,322.65,104.72,192.58,,,,,,
5/4/23,101.1,49.05,15520.17,1.0904,321.53,104.47,185.52,,,,,,
6/4/23,102.06,49.01,15597.89,1.0922,322.4,108.42,185.06,,,,,,
11/4/23,99.92,48.77,15655.17,1.0912,327.37,105.35,186.79,,,,,,
12/4/23,97.83,48.78,15703.6,1.0992,330.24,104.64,180.54,,,,,,
13/4/23,102.4,48.77,15729.46,1.1046,332.13,107.43,185.9,,,,,,
14/4/23,102.51,48.55,15807.5,1.0992,336.92,108.87,185,,,,,,
17/4/23,102.74,48.43,15789.53,1.0926,339.68,105.97,187.04,,,,,,
18/4/23,102.3,48.49,15882.67,1.0972,333.91,104.5,184.31,,,,,,
19/4/23,104.3,48.43,15895.2,1.0955,336.89,104.18,180.59,,,,,,
20/4/23,103.81,48.6,15795.97,1.097,338.71,105.29,162.99,,,,,,
21/4/23,106.96,48.5,15881.66,1.0986,341.66,105.41,165.08,,,,,,
24/4/23,106.21,48.46,15863.95,1.1046,343.96,105.97,162.55,,,,,,
25/4/23,102.57,48.84,15872.13,1.0973,339.48,103.85,160.67,,,,,,
26/4/23,104.98,48.68,15795.73,1.1041,336.56,103.71,153.75,,,,,,
27/4/23,109.82,48.56,15800.45,1.1028,341.6,107.59,160.19,,,,,,
28/4/23,105.45,48.95,15922.38,1.1019,343.44,107.34,164.31,,,,,,
2/5/23,103.63,49.07,15726.94,1.0999,333.37,105.32,160.31,,,,,,
3/5/23,103.65,49.03,15815.06,1.1062,328.65,105.41,160.61,,,,,,
4/5/23,104,49.04,15734.24,1.1012,321.26,104.69,161.2,,,,,,
5/5/23,105.655,48.85,15961.02,1.1019,327.02,105.57,170.06,,,,,,
8/5/23,105.83,48.74,15952.83,1.1004,326.51,107.77,171.79,,,,,,
9/5/23,106.62,48.71,15955.48,1.0962,324.77,107.35,169.15,,,,,,
10/5/23,110.19,48.89,15896.23,1.0982,322.55,111.75,168.54,,,,,,
11/5/23,112.18,49.09,15834.91,1.0916,320.72,116.57,172.08,,,,,,
12/5/23,110.26,48.91,15913.82,1.0849,319.5,117.51,167.98,,,,,,
15/5/23,111.2,48.9,15917.24,1.0874,322.07,116.51,166.35,,,,,,
16/5/23,113.4,48.82,15897.93,1.0862,320.81,119.51,166.52,,,,,,
17/5/23,115.5,48.81,15951.3,1.084,330.18,120.84,173.86,,,,,,
18/5/23,118.15,48.58,16163.36,1.077,329.58,122.83,176.89,,,,,,
19/5/23,116.25,48.57,16275.38,1.0805,326.15,122.76,180.14,,,,,,
22/5/23,115.01,48.58,16223.99,1.0813,324.92,125.05,188.87,,,,,,
23/5/23,114.99,48.54,16152.86,1.077,323.57,122.56,185.77,,,,,,
24/5/23,116.75,48.46,15842.13,1.075,319.81,120.9,182.9,,,,,,
25/5/23,115,48.28,15793.8,1.0725,323.88,123.48,184.47,,,,,,
26/5/23,120.11,48.38,15983.97,1.0723,332.01,124.61,193.17,,,,,,
30/5/23,121.66,48.76,15908.91,1.0735,330.83,123.67,201.16,,,,,,
31/5/23,120.58,48.95,15664.02,1.0689,323.9,122.87,203.93,,,,,,
1/6/23,122.77,48.93,15853.66,1.0762,316.4,123.72,207.52,,,,,,
2/6/23,124.25,48.74,16051.23,1.0708,323.65,124.67,213.97,,,,,,
5/6/23,125.3,48.64,15963.89,1.0713,321.81,126.01,217.61,,,,,,
6/6/23,126.61,48.73,15992.44,1.0693,326.8,127.31,221.31,,,,,,
7/6/23,121.23,48.52,15960.56,1.0699,335.75,122.5,224.57,,,,,,
8/6/23,124.25,48.64,15989.96,1.0782,335.47,122.14,234.86,,,,,,
9/6/23,123.43,48.69,15949.84,1.0749,336.02,122.23,244.4,,,,,,
12/6/23,126.57,48.76,16097.87,1.0757,339.49,123.64,249.83,,,,,,
13/6/23,126.66,48.57,16230.68,1.0793,342.5,123.83,258.71,,,,,,
14/6/23,126.42,48.55,16310.79,1.083,338.42,123.67,256.79,,,,,,
15/6/23,127.11,48.59,16290.12,1.0945,339.74,125.09,255.9,,,,,,
16/6/23,125.49,48.64,16357.63,1.0937,338.31,123.53,260.54,,,,,,
20/6/23,125.78,48.76,16111.32,1.0918,330.72,123.1,274.45,,,,,,
21/6/23,124.83,48.77,16023.13,1.0986,325.07,120.55,259.46,,,,,,
22/6/23,130.15,48.58,15988.16,1.0956,319.58,123.15,264.61,,,,,,
23/6/23,129.33,48.83,15829.94,1.0894,314.71,122.34,256.6,,,,,,
26/6/23,127.33,48.96,15813.06,1.0906,312.36,118.34,241.05,,,,,,
27/6/23,129.18,48.9,15846.86,1.0961,313.45,118.33,250.21,,,,,,
28/6/23,129.04,49.01,15949,1.0913,313.66,120.18,256.24,,,,,,
29/6/23,127.9,48.81,15946.72,1.0865,323.09,119.1,257.5,,,,,,
30/6/23,130.36,48.88,16147.9,1.0909,322.54,119.7,261.77,,,,,,
3/7/23,130.22,48.67,16081.04,1.0912,326.61,119.9,279.82,,,,,,
5/7/23,130.38,48.56,15937.58,1.0854,320.05,121.75,282.48,,,,,,
6/7/23,128.36,48.31,15528.54,1.0889,313,120.11,276.54,,,,,,
7/7/23,129.78,48.23,15603.4,1.0967,315.17,119.48,274.43,,,,,,
10/7/23,127.13,48.2,15673.16,1.1001,316.47,116.45,269.61,,,,,,
11/7/23,128.78,48.23,15790.34,1.1009,320.88,117.14,269.79,,,,,,
12/7/23,130.8,48.45,16023,1.1129,326.4,118.93,271.99,,,,,,
13/7/23,134.3,48.72,16141.03,1.1226,328.68,124.54,277.9,,,,,,
14/7/23,134.68,48.61,16105.07,1.1228,326.19,125.42,281.38,,,,,,
17/7/23,133.56,48.66,16068.65,1.1236,327.2,124.65,290.38,,,,,,
18/7/23,132.83,48.87,16125.49,1.1229,337.27,123.76,293.34,,,,,,
19/7/23,135.36,48.9,16108.93,1.1201,340.55,122.03,291.26,,,,,,
20/7/23,129.96,48.7,16204.22,1.113,350.86,119.2,262.9,,,,,,
21/7/23,130,48.82,16177.22,1.1124,351.96,120.02,260.02,,,,,,
24/7/23,128.8,48.81,16190.95,1.1064,358.93,121.53,269.06,,,,,,
25/7/23,129.13,48.81,16211.59,1.1055,354.7,122.21,265.28,,,,,,
26/7/23,128.15,48.84,16131.46,1.1086,357.56,129.27,264.35,,,,,,
27/7/23,128.25,48.68,16406.03,1.0979,354.51,129.4,255.71,,,,,,
28/7/23,132.21,48.78,16469.75,1.1016,353.23,132.58,266.44,,,,,,
31/7/23,133.68,48.74,16446.83,1.0997,355.87,132.72,267.43,,,,,,
1/8/23,131.69,48.48,16240.4,1.0984,357.72,131.55,261.07,,,,,,
2/8/23,128.21,48.48,16020.02,1.0938,351.1,128.38,254.11,,,,,,
3/8/23,128.91,48.35,15893.38,1.0949,353.16,128.45,259.32,,,,,,
